Code;Systeme;Station;Saison;Temp;Sal;NID;PID;Chla;RTP (selon modele Emma);Phyto-Microbien (proba);Herbivore (proba);Multivore (proba);Poly-Microbien;BAC->DOC;BAC->MES;BAC->MIC;BAC->RES;BACingest;BACprod;DET->DOC;DET->LOS;DET->MES;DET->MIC;DETprod;DOC->BAC;DOC->MIC;DOCprod;GPP->PH1;GPP->PH2;GPP->PH3;MES->DET;MES->DOC;MES->LOS;MES->RES;MESingest;MESprod;MIC->DET;MIC->DOC;MIC->MES;MIC->RES;MICingest;MICprod;PH1->DOC;PH1->MES;PH1->MIC;PH1->RES;PH1ingest;PH1prod;PH2->DET;PH2->DOC;PH2->MES;PH2->MIC;PH2->RES;PH2ingest;PH2prod;PH3->DET;PH3->DOC;PH3->MES;PH3->MIC;PH3->RES;PH3ingest;PH3prod;rat1;rat2;rat3;rat4;rat5;rat6;rat7;rat8;ratio9;ratio10;ratio11;Res;Robust;RoDC;RU;SOI;T,,;TotGPP;totLOS;totNPP;Totprod;totRES;TST;P/B;EffTroph;PhtBiom;AMI;AoDC;APL;AsceNAency;CCI;Connectance;DC;Herbivory;Bacterivory;Detritivory;DH;HR;Overhead;PhtTOmic;ProdoRes
Cfs;BayofBiscay;BayofBiscay_Coast_surface;Fall;20,32;34,33;0,45;0,29;0,2198901024;Phyto-Microbien;0,9980930337;0,0006651617;0,0002595643;0,0009822403;0,001148313;0,000893767;0,000879496;0,001520873;0,006056807;0,001773263;0,001407288;0,000375076;0,00168213;0,00139739;0,026395063;0,006056807;0,035380566;0,041402436;0,040335916;0,005802359;0,0034048;0,009217042;0,006725989;0,000345284;0,01198617;0,03171944;0,011912083;0,016224892;0,013935303;0,001166075;0,020474816;0,059323635;0,025741382;0,00443367;0,014524907;0,001503204;0,00232887;0,040335916;0,034853818;0,000160082;0,00059536;0,000151198;0,000146341;0,000347246;0,005802359;0,004600422;0,000097171;0,000355508;0,000093974;9,86E-05;0,000205341;0,0034048;0,002680985;0,044363969;0,022319037;0,933316994;0,377197553;0,015874377;0,606928069;0,827189555;0,105833767;0,92682833;0,674464259;0,146167736;0,042384943;0,3633689;0,3703559;0,6375746;0,0428942;0,20540187;0,048520534;0,003583533;0,042477191;0,048520534;0,042384943;0,202812013;0,202493976;0,282710796;0,014229841;1,617554;0,4269718;2,399095;0,332248659;0,14154363;0,4285714;0,778151328;0,028631554;0,001773263;0,017815899;0,622247015;2,537043;0,288192942;0,004662254;1,079265891
Cfm;BayofBiscay;BayofBiscay_Coast_maxchla;Fall;15,65;35,39;4,38;0,21;0,3909157376;Phyto-Microbien;0,9975429251;0,0008758439;0,0003129741;0,0012682569;0,000764327;0,000642003;0,000630399;0,001075084;0,004436133;0,001272402;0,00064768;0,000149315;0,000762852;0,00059332;0,011975129;0,004436133;0,01316155;0,01709232;0,012697748;0,006655851;0,00110789;0,003823258;0,002535532;0,000131226;0,004661972;0,01215076;0,004567258;0,005606091;0,005715819;0,000446708;0,007968922;0,02316827;0,009797009;0,001405433;0,003863256;0,000955076;0,000741773;0,012697748;0,010694753;0,000218999;0,00069515;0,000179228;0,000177027;0,000393078;0,006655851;0,005531287;2,92E-05;0,000113527;0,000029298;3,09E-05;6,69E-05;0,00110789;0,00087132;0,074797562;0,040544719;0,884657719;0,360420852;0,026822867;0,612756281;0,625520724;0,222163402;0,901137769;0,692713108;0,252086198;0,017668573;0,3668401;0,3872249;0,6070509;0,05886174;0,083112499;0,0194867;0,001412087;0,016926303;0,0194867;0,017668573;0,083062382;0,106495862;0,267132353;0,011284531;1,582554;0,3958773;2,333236;0,131530039;0,14524618;0,4285714;0,332249538;0,010315942;0,001272402;0,007433361;0,720570259;2,606955;0,128655281;0,003606846;1,071483152
Cfb;BayofBiscay;BayofBiscay_Coast_foNA;Fall;14,39;35,41;4,68;0,37;0,3627246988;Phyto-Microbien;0,9718649407;0,0170742506;0,0035155234;0,0075452852;0,000198598;0,00017789;0,000178235;0,000327792;0,001265542;0,000356125;0,001752913;0,000457333;0,002650348;0,001772762;0,036888801;0,001265542;0,046725803;0,047857854;0,032731127;0,018335305;0,006075732;0,009819202;0,007054033;0,000413332;0,013061779;0,035825251;0,013386215;0,020248826;0,017270557;0,00138948;0,024838677;0,073752769;0,030745162;0,003583097;0,010471215;0,00137083;0,001925269;0,032731127;0,027692541;0,00055913;0,001914469;0,000503407;0,000500044;0,001093912;0,018335305;0,015184643;0,000168484;0,000628185;0,00015843;0,000165776;0,000367509;0,006075732;0,004831884;0,040159958;0,003514551;0,956325492;0,359222981;0,002681425;0,638095594;0,580446069;0,154646628;0,889041609;0,710004033;0,026370213;0,048617279;0,3638762;0,3460334;0,6412905;0,02392988;0,230155023;0,054329117;0,003990061;0,046885262;0,054329117;0,048617279;0,231290579;0,328058842;0,280580099;0,010323422;1,5954;0,4234698;2,295385;0,36718941;0,1600236;0,4285714;0,867097078;0,02839874;0,000356125;0,021570681;0,75956472;2,487797;0,300044523;0,0107749;1,076323703
Ofs;BayofBiscay;BayofBiscay_Offshore_surface;Fall;20,18;34,9;0,31;0,19;0,1578698171;Phyto-Microbien;0,9862132351;0,0030613456;0,0015495203;0,009175899;0,001538621;0,001247488;0,001217325;0,002046971;0,008681428;0,002464813;0,00100973;0,000280354;0,001336495;0,00105132;0,019190367;0,008681428;0,023588563;0,0311161;0,027137281;0,00557078;0,003523672;0,006581364;0,004963408;0,000243416;0,008185262;0,023367527;0,008524464;0,010425789;0,009959215;0,000836891;0,013959702;0,039641618;0,017225395;0,002925681;0,009000197;0,002235981;0,001553712;0,027137281;0,023424288;0,000156423;0,000587119;0,000158354;0,000147802;0,000333255;0,00557078;0,004452099;9,68E-05;0,000364378;9,87E-05;0,000096494;0,000212718;0,003523672;0,002788261;0,087526363;0,042958117;0,86951552;0,367523305;0,029541387;0,602935309;0,763885762;0,211312005;0,917091279;0,667390378;0,269024804;0,031057885;0,3664142;0,3924551;0,6115499;0,05978779;0,151352701;0,035226689;0,002741752;0,030645413;0,035226689;0,031057885;0,149598604;0,2321185;0,277989951;0,009045746;1,592446;0,4011984;2,440712;0,241021073;0,1415717;0,4285714;0,600752889;0,019721481;0,002464813;0,012671546;0,642525072;2,603952;0,235768557;0,004836183;1,069402126
Ofm;BayofBiscay;BayofBiscay_Offshore_maxchla;Fall;15,06;35,42;5,48;0,4;0,4867652694;Phyto-Microbien;0,9763719971;0,0087971341;0,0029513038;0,011879565;0,000252399;0,000223541;0,00022012;0,000391565;0,001573009;0,000443661;0,000397685;0,000104023;0,000556151;0,000410459;0,007848677;0,001573009;0,010128943;0,011208955;0,0089308;0,002885328;0,00157172;0,002503335;0,001717767;9,87E-05;0,003135566;0,008178715;0,00296333;0,004065816;0,003833388;0,000346222;0,005409468;0,015800656;0,006813869;0,000968883;0,002990569;0,001040423;0,000512771;0,0089308;0,007642268;8,89E-05;0,000298232;7,65E-05;7,62E-05;0,000174674;0,002885328;0,002334681;4,66E-05;0,000162742;4,19E-05;4,14E-05;9,48E-05;0,00157172;0,001246087;0,097171101;0,018470216;0,884358683;0,365281728;0,014440055;0,620278217;0,6809448;0,271392838;0,899797254;0,69055683;0,134422787;0,011382844;0,3662593;0,3804617;0,6149788;0,04069159;0,055370675;0,012913509;0,001008505;0,011136932;0,012913509;0,011382844;0,054477713;0,084691961;0,264039962;0,009236846;1,580121;0,4029408;2,43025;0,087492355;0,14958931;0,4285714;0,21713454;0,00695463;0,000443661;0,00460868;0,662677957;2,569391;0,082611378;0,002234729;1,074154348
Ofb;BayofBiscay;BayofBiscay_Offshore_foNA;Fall;12,63;35,56;4,01;0,18;0,1165229602;Phyto-Microbien;0,9826461278;0,0110294372;0,0018789141;0,0044455209;0,000167935;0,000138774;0,000137562;0,00024334;0,000977779;0,000276337;0,000386489;0,000104868;0,001084463;0,000397779;0,007273882;0,000977779;0,008972374;0,009855872;0,005842343;0;0,006110583;0,002135584;0,001454377;8,67E-05;0,002791382;0,007321214;0,00273787;0,003676362;0,003654778;0,000268783;0,004892422;0,014225959;0,00606756;0,000629017;0,001751592;0,000273395;0,00034481;0,005842343;0,004865038;0;0;0;0;0;0;0;0,000217959;0,000639909;0,000165232;0,000149084;0,000354351;0,006110583;0,005231061;0,042544889;0,013852902;0,94360221;0,367101638;0,010047818;0,622850544;0,481873048;0,180600375;0,877021349;0,715339034;0,098267735;0,0101721;0,3645002;0,3717705;0,6262412;0,03504524;0,048050051;0,011303879;0,000948565;0,009755247;0,011303879;0,0101721;0,047871176;0,23361947;0,271180978;0,002992734;1,596398;0,4188566;NA;0,076707008;NA;0,3571429;0,183134305;0,005480285;0,000276337;0,004576595;0,835101642;2,549174;0,068083928;0,002403825;1,076750313
Blagma;Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_A;Summer;25,4;36,1;15,6;0,32;3,3666;Herbivore;0,0026003456;0,9890000888;0,0056960775;0,0027034882;0,007018689;0,005740209;0,005543215;0,009030354;0,033688176;0,011283424;0,003750647;0,00079421;0,007158835;0,003376909;0,068813359;0,031265602;0,051614626;0,086624024;0,002488793;0,004482966;0,091068985;0,015455629;0,011720508;0,000727237;0,021688719;0,056794869;0,021183375;0,020217063;0,02303698;0,002632655;0,034738894;0,096691487;0,040302789;0,000258242;0,000678477;0,000153405;0,000151941;0,002488793;0,001948717;0,000119971;0,000469426;0,000119146;0,000116742;0,000272959;0,004482966;0,003543964;0,019187766;0,009713417;0,002484507;0,002193215;0,005133761;0,091068985;0,080409204;0,039102156;0,087990177;0,872907667;0,340040257;0,044665125;0,615294619;0,022685381;0,42874692;0,554902672;0,662791857;0,377238369;0,084177878;0,3668679;0,4268313;0,5839983;0,08847476;0,3946047;0,097356715;0,006760929;0,085927341;0,097356715;0,084177878;0,397384688;0,033825596;0,246599653;0,164332979;1,542527;0,3954962;2,292267;0,608688236;0,14787456;0,4285714;1,539049494;0,033275005;0,011283424;0,044286718;1,330930469;2,64132;0,65691455;0,004228863;1,073617692
Blagmb;Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_B;Summer;25,2;36,2;15,13;0,13;2,433;Herbivore;0,0024264935;0,9889859703;0,0058633888;0,0027241474;0,004591918;0,00380465;0,003682055;0,005983323;0,02096737;0,007486705;0,002125208;0,000494326;0,002494795;0,001882219;0,03938721;0,02096737;0,029389269;0,051181806;0,002568308;0,005974123;0,04928501;0,008829589;0,006617173;0,000409887;0,012787065;0,034716421;0,012260761;0,012758147;0,01378201;0,001228947;0,020424441;0,056803109;0,022706761;0,000267347;0,000343754;0,00012329;0,000156106;0,002568308;0,002025268;0,000162462;0,000616291;0,000172493;0,000160773;0,000357284;0,005974123;0,004747278;0,007536898;0,005243237;0,001446592;0,001229397;0,002790911;0,04928501;0,043495502;0,041502177;0,100969498;0,857528325;0,338907569;0,050475423;0,610617008;0,04028937;0,435365312;0,614965728;0,675615783;0,416377471;0,050080358;0,3674782;0,4167568;0,5812753;0,08681579;0,230686668;0,056936335;0,003969592;0,050329449;0,056936335;0,050080358;0,235275805;0,024117268;0,243907641;0,137009756;1,530453;0,3851947;2,22336;0,353055207;0,14721171;0,4285714;0,916562913;0,020513624;0,007486705;0,023944045;1,167226473;2,632924;0,381983796;0,003970621;1,071521797
Blagr R;Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_R;Summer;25,6;36,5;2;2,4;4,1333;Herbivore;0,0094669491;0,9139549289;0,0556504449;0,0209276771;0,005014233;0,003955724;0,003840041;0,0061197;0,018680869;0,007795764;0,0018217;0,00039133;0,001965253;0,001633763;0,031548824;0,018680869;0,020794242;0,043469305;0,002654983;0,003647879;0,041716182;0,007498619;0,005828467;0,000332605;0,010435663;0,02783523;0,009943644;0,008874059;0,009754999;0,001037869;0,016265055;0,046451902;0,018296261;0,000280881;0,000555965;0,000731796;0,000161309;0,002654983;0,002093076;0,000104938;0,000374097;9,64E-05;9,73E-05;0,000219971;0,003647879;0,002883084;0,00824739;0,00440811;0,001076751;0,001060748;0,002350749;0,041716182;0,03693832;0,067115158;0,136375429;0,796509413;0,336046073;0,06250193;0,601451997;0,049936824;0,522208656;0,62490462;0,625983911;0,473231576;0,041750519;0,3676906;0,4254287;0,5691499;0,10052373;0,192029577;0,047392056;0,003283774;0,041618603;0,047392056;0,041750519;0,191176195;0,026233187;0,237236487;0,104144;1,529895;0,3797292;2,291126;0,293785174;0,14916848;0,4285714;0,773670275;0,016754552;0,007795764;0,020204593;1,205916637;2,688036;0,329141572;0,003275278;1,072936626
Blagmjsum;Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_J;Summer;24,7;36,2;17,89;0,86;5,4768375;Herbivore;0,0018272436;0,9930950817;0,0033601349;0,0017175397;0,01391215;0,011436807;0,01105564;0,018308183;0,067483827;0,022492446;0,007368406;0,001781199;0,01154253;0,007524427;0,143688485;0,070781541;0,120719485;0,190105337;0,007174467;0,008567598;0,195227814;0,032476758;0,025263814;0,001419197;0,045350598;0,125775328;0,04538938;0,046018161;0,04956491;0,004908584;0,07750352;0,212810438;0,092789188;0,000746566;0,001068919;0,000427755;0,00043955;0,007174467;0,005639589;0,000236451;0,000872082;0,000226619;0,000231539;0,00052144;0,008567598;0,006752789;0,03878215;0,020752935;0,005404997;0,004705742;0,011020788;0,195227814;0,172589878;0,037086035;0,076422573;0,886491392;0,341756906;0,04155506;0,616688034;0,030487189;0,444656618;0,577178596;0,662378126;0,369614422;0,181274648;0,3665914;0,4227116;0,5906618;0,07757765;0,853343322;0,209557493;0,016307465;0,185924909;0,209557493;0,181274648;0,873271508;0,043636505;0,245371534;0,274581522;1,542045;0,3990907;2,255102;1,315893639;0,14038623;0,4285714;3,297229477;0,074279711;0,022492446;0,093651747;1,260798484;2,610707;1,393777238;0,009388149;1,071946457
Blagmjaut;Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_J;Fall;20;36,4;28,28;0,41;3,9669525;Herbivore;0,001586195;0,9954471045;0,0018188482;0,0011478524;0,00449883;0,003700851;0,003615365;0,006027141;0,022156711;0,007316216;0,002771196;0,000658045;0,007213373;0,002916199;0,05583839;0,023171776;0,046823351;0,071793245;0,006754072;0,007863293;0,067832547;0,013982769;0,009175163;0,000607445;0,018123515;0,049941755;0,017839884;0,019698632;0,020236021;0,001820697;0,031179849;0,084566121;0,037552964;0,000718713;0,001154387;0,00071698;0,000409925;0,006754072;0,005316066;0,000209995;0,00081181;0,000210619;0,000205703;0,000471084;0,007863293;0,006223835;0,012734919;0,00708791;0,001874598;0,001658571;0,00388441;0,067832547;0,05950632;0,046146421;0,064633761;0,889219818;0,344894493;0,035516634;0,619588873;0,074825458;0,443449059;0,640199862;0,688038299;0,331048417;0,070695517;0,3673133;0,4123525;0,5854044;0,07549046;0,330819754;0,080808895;0,005574533;0,071125931;0,080808895;0,070695517;0,337067221;0,042412552;0,251102504;0,112358696;1,550883;0,3884765;2,246234;0,513062598;0,14403486;0,4285714;1,320704283;0,030100844;0,007316216;0,036088743;1,198927944;2,64925;0,544595733;0,006573892;1,071838274
Blagmjwin  (MJ);Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_J;Winter;12;35,8;15,91;0,34;6,218875;Herbivore;0,0030625366;0,9928455412;0,0024059674;0,0016859548;0,001567829;0,001290284;0,001261046;0,002135481;0,008952785;0,00255133;0,001599082;0,000393062;0,003649686;0,001682555;0,032504863;0,008952785;0,03049088;0,038650567;0,002495729;0,005340594;0,037926674;0,007650847;0,005213395;0,000344652;0,010325984;0,027497588;0,010118371;0,011387145;0,012817992;0,001173744;0,017642802;0,051543161;0,021907166;0,000256848;0,00065651;0,000279573;0,000152016;0,002495729;0,00196888;0,000149737;0,000548872;0,000147006;0,000141682;0,000322164;0,005340594;0,004206177;0,005951191;0,004010655;0,001028502;0,000889607;0,002151376;0,037926674;0,033358544;0,037727704;0,036293957;0,925978339;0,349112283;0,022530218;0,628357499;0,049802698;0,417089421;0,609502016;0,710871105;0,226976499;0,039125581;0,3667582;0,4053583;0,5958428;0,05781769;0,182027987;0,044875956;0,003604641;0,039523856;0,044875956;0,039125581;0,185854928;0,032449107;0,255943571;0,080913043;1,545876;0,3969726;2,237666;0,281392676;0,15744827;0,4285714;0,708846596;0,015883523;0,00255133;0,020379969;1,283088708;2,594436;0,287336849;0,003530005;1,080134762
Blagmjspr (MJ);Mediterranee_Baie_Bizerte;Mediterranee_Baie_Bizerte_J;Spring;19,2;36,5;14,43;0,63;10,6444;Herbivore;0,003691328;0,9920941362;0,0024127492;0,0018017866;0,004179554;0,00348298;0,003415491;0,005794595;0,021260848;0,006898471;0,004263883;0,001041599;0,0102157;0,003918544;0,082328812;0,024174019;0,077367873;0,099741417;0,008995329;0,008345511;0,099511945;0,019770523;0,014809411;0,000861034;0,026135521;0,069879133;0,026449143;0,029405454;0,031318264;0,002842826;0,046148133;0,129425754;0,054413434;0,000946559;0,00207953;0,000867445;0,000546967;0,008995329;0,007096227;0,000220298;0,000878622;0,000222527;0,000220477;0,000503598;0,008345511;0,006578367;0,020692654;0,010566712;0,002810673;0,002368385;0,005687255;0,099511945;0,0877492;0,039205728;0,038742742;0,92205153;0,349264516;0,023755679;0,626979804;0,069966097;0,403348358;0,642661556;0,678947378;0,238069417;0,10028092;0,3667121;0,4106594;0,5936866;0,05958904;0,474609891;0,115025109;0,008356742;0,100986705;0,115025109;0,10028092;0,483948791;0,037767589;0,260778482;0,178402174;1,550421;0,3975728;2,273016;0,735845077;0,14915151;0,4285714;1,850843627;0,042568111;0,006898471;0,052017718;1,221987934;2,611514;0,760066402;0,008292788;1,075391307
temp-6-2;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Winter;1,7;0,1;44,8514868081;0,02054;14,2796747967;Multivore;0,01327814;0,1487326921;0,7968887398;0,0411004281;0,001203938;0,000934729;0,000921331;0,001331907;0,00417246;0,00185606;0,000399678;5,87E-05;0,000260126;0,000256369;0,005070341;0,00417246;0,002469716;0,007672361;0,001911871;0,002737266;0,002723706;0,001464961;0,001036707;4,94E-05;0,001758548;0,004766952;0,001820028;0,001376499;0,001545975;0,000147916;0,002411596;0,00673201;0,002709904;0,00028027;0,000107635;0,000108124;0,000164018;0,001911871;0,00150725;0,000101207;0,000355294;7,40E-05;7,94E-05;0,000208741;0,002737266;0,002095776;0,000101169;0,000365092;7,89E-05;7,85E-05;0,000204498;0,002723706;0,002212222;0,067982953;0,235425901;0,696591146;0,284865541;0,090920892;0,624213567;0,25918929;0,505248011;0,637849563;0,598592858;0,62817667;0,007116497;0,3674172;0,4793227;0,5288351;0,17270884;0,031220065;0,007985098;0,000489863;0,006762241;0,007985098;0,007116497;0,033466677;0,000808502;0,31297513;0,71398374;1,491274;0,3495922;2,609028;0,046557664;0,15344061;0,4285714;0,133177073;0,003419246;0,00185606;0,002851985;0,834097634;2,819922;0,063834799;0,001513521;1,062812126
temp-6-3;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Winter;9;22,3;12,4317455815;0,21725;2,7046070461;Multivore;0,0232116961;0,0716600593;0,799471829;0,1056564156;0,005469681;2,92E-05;0,007964074;0,00421311;0,018534218;0,008016591;0,007369326;7,60E-05;2,56E-05;0,0003007;0,010277266;0,018534218;0,000326529;0,020864656;0,00227081;0,00438726;0,004512142;0,000231023;0,000327681;0,000024654;0,000397382;0,001159132;0,000543687;0,006893927;0,004136559;2,74E-05;0,005168173;0,015912733;0,007113336;0,000408113;2,92E-05;0,001013293;0,000244266;0,00227081;0,002026863;0,000730688;0,000715725;0,000025835;0,000166353;0,000360921;0,00438726;0,003559218;0,000599165;0,000671381;2,75E-05;0,000160529;0,000356892;0,004512142;0,003623913;0,134942151;0,801902194;0,063155655;0,190413031;0,165739889;0,64384708;0,22007213;0,941977344;0,75065449;0,926598704;0,982687377;0,012150212;0,3651095;0,5132576;0,5854899;0,14777332;0,078169753;0,012908211;0,000402877;0,01105852;0,012908211;0,012150212;0,09779438;0,007114372;0,059032286;0,135230352;1,549712;0,4139376;2,537846;0,121140576;0,09680957;0,4285714;0,29265418;0,003937698;0,008016591;0,000625134;0,158756207;2,646863;0,150206974;0,003347515;1,032202887
temp-6-4;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Winter;4,6;4,3;16,0857216873;0,04187;2,8483159117;Multivore;0,0227328745;0,0734359969;0,7813854404;0,1224456882;0,00121501;1,50E-05;0,001731111;0,001086584;0,004205831;0,001889072;0,001560998;3,57E-05;1,34E-05;0,000156835;0,002967645;0,004205831;0,000158168;0,005331288;0,000809444;0,001433178;0,001388109;0,000139596;0,000162214;1,28E-05;0,000200776;0,000601248;0,000277288;0,00181074;0,001242222;1,38E-05;0,001696529;0,004670653;0,001969522;0,000140128;1,44E-05;0,000312011;7,78E-05;0,000809444;0,000624139;0,000103985;0,000206315;1,23E-05;5,32E-05;0,00011386;0,001433178;0,00118849;0,000102025;0,000205541;1,19E-05;5,25E-05;0,000115739;0,001388109;0,00111818;0,169547316;0,702602971;0,127849713;0,223405027;0,143997163;0,63259781;0,212957924;0,915218366;0,736923991;0,884498831;0,963756179;0,003794965;0,3669112;0,5107375;0,5725442;0,16162662;0,020596559;0,004146101;0,000194071;0,003486752;0,004146101;0,003794965;0,02372733;0,002158545;0,09461142;0,142415796;1,547775;0,3948904;2,78175;0,031878832;0,14851609;0,4285714;0,080728303;0,001398081;0,001889072;0,000343988;0,246042969;2,703328;0,041230972;0,001088851;1,049588312
temp-6-5;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Winter;8;1,3;1,0219859877;0,04345;5,6758807588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
temp-6-6;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Spring;13,3;1,1;35,8596831466;0,00948;9,2921409214;Multivore;0,0004768353;0,0013605288;0,9952807256;0,0028819104;0,003658281;0,002665194;0,003209616;0,002644707;0,012155034;0,005591782;0,004189928;2,90E-05;0,000118234;0,000125879;0,006274594;0,012155034;0,000137484;0,013209405;0,001679028;0,002910788;0,002719508;0,002135688;0,001380778;2,87E-05;0,00179599;0,005943979;0,00229025;0,001949283;0,001635432;9,62E-05;0,00209648;0,006712429;0,002996431;0,000273459;9,95E-05;0,000113713;0,000150814;0,001679028;0,001453889;0,000161434;0,000399895;6,63E-05;6,72E-05;0,000221166;0,002910788;0,002446456;0,000158647;0,000406734;6,41E-05;7,17E-05;0,000209551;0,002719508;0,002403007;0,067803243;0,861506397;0,07069036;0,200877188;0,178200653;0,620922159;0,23065331;0,523586892;0,704847722;0,542214236;0,988815636;0,007723109;0,3646612;0,4360001;0,5993008;0,15073871;0,049707183;0,008187798;0,000277154;0,007236671;0,008187798;0,007723109;0,055560678;0,001251662;0,363338427;0,464607046;1,641574;0,417601;2,471591;0,081597999;0,07841657;0,4285714;0,195397028;0,003164845;0,005591782;0,001188862;0,375646201;2,739148;0,085193126;0,00139548;1,032794153
temp-6-7;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Spring;12;0,8;20,1532992153;0,02;5,8926829268;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
temp-6-8;Marais_desseches_Charente_Maritime;Nonrealimente_interne;Spring;11;0,6;51,202223129;1,8;7,8666666667;Multivore;0,000904802;0,0023074054;0,9913045296;0,005483263;0,003907592;0,003022078;0,003310458;0,002767973;0,01292577;0,006083723;0,004742976;2,34E-05;0,000109335;0,000107387;0,006323056;0,01292577;0,000100723;0,013803236;0,001613013;0,002702878;0,002607129;0,002264016;0,001414044;2,47E-05;0,001680422;0,005239718;0,002422084;0,00189075;0,001560777;7,97E-05;0,001999536;0,006641035;0,00293888;0,000250628;0,000115619;0,000103733;0,00014569;0,001613013;0,001324373;0,000174131;0,000411643;6,24E-05;7,14E-05;0,000204857;0,002702878;0,002377421;0,000243439;0,000426124;6,83E-05;6,98E-05;0,000209803;0,002607129;0,002383353;0,065087144;0,879616294;0,055296562;0,188422867;0,188378773;0,62319836;0,217640264;0,49863523;0,755573976;0,524662492;0,992267834;0,007598809;0,3639002;0,4332355;0,6023858;0,15060401;0,051302819;0,00796744;0,000203971;0,007072613;0,00796744;0,007598809;0,058028032;0,001424619;0,398032126;0,393333333;1,647172;0,423299;2,417505;0,084504574;0,06863943;0,4285714;0,199633277;0,002949522;0,006083723;0,000903111;0,306188935;2,734414;0,086488224;0,001187924;1,025744847
temp-13-2;Marais_desseches_Charente_Maritime;Nonrealimente_externe;Winter;1,7;1,1;38,8628291787;0,05688;18,5246612466;Herbivore;0,1147381635;0,5295619266;0,2069871003;0,1487128097;0,000821515;1,53E-05;0,001297104;0,001209971;0,004973548;0,0014163;0,00088233;0,000239996;1,53E-05;0,000931682;0,012795881;0,004973548;0,010111965;0,014901717;0,003092848;0,005004818;0,005044244;0,000120855;0,000183318;2,48E-05;0,000219443;0,000678483;0,000317522;0,008491136;0,005492854;1,55E-05;0,00926885;0,024736245;0,008558262;0,000513907;1,51E-05;0,00147464;0,000304119;0,003092848;0,002491349;0,000514754;0,000719016;1,41E-05;0,00025548;0,000448719;0,005004818;0,004269538;0,000409863;0,000734391;1,50E-05;0,000230405;0,000446003;0,005044244;0,004172071;0,137087418;0,09069848;0,772214102;0,273004153;0,035366072;0,691629775;0,227875109;0,977989798;0,739584102;0,967703938;0,329690346;0,014179402;0,3664389;0,5603494;0,5137936;0,16958376;0,063537521;0,015783617;0,000404169;0,01301702;0,015783617;0,014179402;0,086609165;0,001294319;0,029042643;0,926233062;1,286047;0,335807;2,322482;0,081712264;0,07370335;0,4285714;0,243331057;0,005269188;0,0014163;0,001066996;0,202497235;2,503043;0,136350421;0,004916539;1,028204934
temp-13-3;Marais_desseches_Charente_Maritime;Nonrealimente_externe;Winter;9;23,3;10,3885298562;0,16669;5,6157181572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
